"title","link","processed_title","title_wordcnt","remove"
"Quizzes for Couples to Get to Know Each Other Financially…Before It’s Too Late","http://blogs.wsj.com/experts/2016/06/15/quizzes-for-couples-to-get-to-know-each-other-financiallybefore-its-too-late/","quizzes  couples  get  know   financially� it’s  late",13,FALSE
"Roman Polanski is denied latest bid to resolve 40-year-old...","/business/hollywood/la-fi-ct-roman-polanski-decision-20170403-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It","roman polanski  denied latest bid  resolve 40yearold",9,FALSE
"Washington may be shaking its head, but Devin Nunes is still...","/politics/la-na-pol-devin-nunes-20170404-htmlstory.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It","washington may  shaking  head  devin nunes  still",11,FALSE
"Will Congress kill a $101-billion tax break for...","/business/la-fi-state-tax-deduction-20170403-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It","will congress kill  101billion tax break ",8,FALSE
"Dodgers rout Padres in home opener, 14-3","/sports/la-sp-dodgers-home-opener-live-20170403-htmlstory.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It","dodgers rout padres  home opener 143",7,FALSE
"Did the ACM Awards actually get country music right?","/entertainment/music/la-et-ms-acm-awards-20170403-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It","  acm awards actually get country music right",9,FALSE
"
											'The Boss Baby' inches past 'Beauty and the Beast' at the box office
										","http://abcnews.go.com/Entertainment/boss-baby-inches-past-beauty-beast-box-office/story?id=46541057","											 boss baby inches past beauty   beast   box office										",13,FALSE
"
								Alex Rodriguez and Jennifer Lopez hang out in hometown NYC
							","http://abcnews.go.com/Entertainment/alex-rodriguez-jennifer-lopez-hang-hometown-nyc/story?id=46545197","								alex rodriguez  jennifer lopez hang   hometown nyc							",10,FALSE
"
								Yevgeny Yevtushenko, Gilbert Baker and other notable people lost in 2017
							","http://abcnews.go.com/Entertainment/photos/mary-tyler-moore-miguel-ferrer-notable-people-lost-44710077","								yevgeny yevtushenko gilbert baker   notable people lost  2017							",11,FALSE
"
											See MLB mascots show off their moves
										","http://abcnews.go.com/Sports/photos/baseball-mascots-show-off-moves-30085407","											see mlb mascots show   moves										",7,FALSE
"
											New York Mets executive chef shares thoughts on opening-day foods
										","http://abcnews.go.com/GMA/video/york-mets-executive-chef-shares-thoughts-opening-day-46523599","											new york mets executive chef shares thoughts  openingday foods										",10,FALSE
"Prince Charles is sad and sexy and maybe too nice to be king","https://www.washingtonpost.com/lifestyle/style/prince-charles-is-sad-and-sexy-and-maybe-too-nice-to-be-king/2017/04/03/9039942a-160f-11e7-833c-503e1f6394c9_story.html","prince charles  sad  sexy  maybe  nice   king",13,FALSE
"Trump Models might be running out of models","https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/04/03/trump-models-might-be-running-out-of-models/","trump models might  running   models",8,FALSE
"One of the best Trump impersonators around is getting his own late-night comedy show","https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/04/03/one-of-the-best-trump-impersonators-around-is-getting-his-own-late-night-comedy-show/","one   best trump impersonators around  getting   latenight comedy show",14,FALSE
"Carolyn Hax: Attend weird neighbor’s party, for children’s sake","https://www.washingtonpost.com/lifestyle/style/carolyn-hax-attend-weird-neighbors-party-for-childrens-sake/2017/04/02/eeb4bd60-165d-11e7-833c-503e1f6394c9_story.html","carolyn hax attend weird neighbor’s party  children’s sake",9,FALSE
"There will be blood in Signature’s ‘Midwestern Gothic’","https://www.washingtonpost.com/entertainment/theater_dance/there-will-be-blood-in-signatures-midwestern-gothic/2017/04/02/5744e6f6-14a2-11e7-ada0-1489b735b3a3_story.html"," will  blood  signature’s ‘midwestern gothic’",8,FALSE
"Piano-violin duo brings mature eloquence to Phillips Collection","https://www.washingtonpost.com/entertainment/music/piano-violin-duo-brings-mature-eloquence-to-phillips-collection/2017/04/03/4a0cd982-1892-11e7-8598-9a99da559f9e_story.html","pianoviolin duo brings mature eloquence  phillips collection",8,FALSE
"Everything else we learned in 'The Walking Dead'...","/entertainment/herocomplex/la-et-hc-walking-dead-finale-20170403-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It","everything else  learned   walking dead",8,FALSE
"Fred Segal opens third Japanese location in Kobe","/fashion/la-ig-wwd-fred-segal-japanese-location-third-kobe-20170403-story.html#nt=oft02a-25la1","fred segal opens third japanese location  kobe",8,FALSE
"At Young Literati event, Chelsea Handler takes aim at Donald Trump, while audience gets to choose its own adventure","/fashion/la-ig-young-literati-annual-toast-20170403-story.html#nt=oft02a-25gp2"," young literati event chelsea handler takes aim  donald trump  audience gets  choose   adventure",19,FALSE
"World News Tonight with David Muir","http://abcnews.go.com/wn","world news tonight  david muir",6,FALSE
"Nilaja Sun channels a village in her solo show ‘Pike St.’","https://www.washingtonpost.com/entertainment/theater_dance/nilaja-sun-channels-a-village-in-her-solo-show-pike-st/2017/04/03/b1d91864-1888-11e7-bcc2-7d1a0973e7b2_story.html","nilaja sun channels  village   solo show ‘pike st’",11,FALSE
"‘American War’ follows today’s vitriol to a dystopian future","https://www.washingtonpost.com/entertainment/books/american-war-follows-todays-vitriol-to-a-dystopian-future/2017/04/03/79ac6952-186d-11e7-bcc2-7d1a0973e7b2_story.html","‘american war’ follows today’s vitriol   dystopian future",9,FALSE
"Verizon has a name for its AOL-Yahoo combination — and the Internet is having a bit of fun with it","https://www.washingtonpost.com/news/the-switch/wp/2017/04/03/verizon-has-a-name-for-its-aol-yahoo-combination-and-the-internet-is-having-a-bit-of-fun-with-it/","verizon   name   aolyahoo combination —   internet    bit  fun  ",20,FALSE
"There is a jobs crisis brewing that the Trump administration should not ignore","https://www.washingtonpost.com/news/innovations/wp/2017/04/01/there-is-a-jobs-crisis-brewing-that-the-trump-administration-should-not-ignore/","   jobs crisis brewing   trump administration   ignore",13,FALSE
"A man fell asleep with his iPhone charging in bed. It nearly electrocuted him.","https://www.washingtonpost.com/news/the-switch/wp/2017/04/01/a-man-fell-asleep-with-his-iphone-charging-in-bed-it-nearly-electrocuted-him-to-death/"," man fell asleep   iphone charging  bed  nearly electrocuted ",14,FALSE
"Verizon is reportedly planning a new streaming TV service","https://www.washingtonpost.com/news/the-switch/wp/2017/03/31/verizon-is-reportedly-planning-a-new-streaming-tv-service/","verizon  reportedly planning  new streaming tv service",9,FALSE
"How to handle daylight saving time","/health/92767922-132.html#nt=oft02a-25gp4","  handle daylight saving time",6,FALSE
"Why the Margherita pot stickers at Orsa & Winston pop out","/food/92653349-132.html#nt=oft02a-25gp4","  margherita pot stickers  orsa  winston pop ",11,FALSE
"What Would You Do?","http://abcnews.go.com/whatwouldyoudo","   ",4,FALSE
"Your California Privacy Rights","https://disneyprivacycenter.com/notice-to-california-residents/ "," california privacy rights",4,FALSE
"Trump is talking like a big-spending Democrat","https://www.washingtonpost.com/news/wonk/wp/2017/04/03/donald-trump-cant-decide-if-hes-a-tax-and-spend-keynesian/","trump  talking like  bigspending democrat",7,FALSE
"This tech entrepreneur is living and raising his three kids out of a school bus","https://www.washingtonpost.com/news/on-small-business/wp/2017/04/03/this-tech-entrepreneur-is-living-and-raising-his-three-kids-out-of-a-school-bus/"," tech entrepreneur  living  raising  three kids    school bus",15,FALSE
"These stunning timelapse photos may just convince you about climate change","https://www.washingtonpost.com/news/energy-environment/wp/2017/04/03/you-cant-deny-climate-change-once-you-see-these-images/"," stunning timelapse photos may just convince   climate change",11,FALSE
"Read the latest from Capital Business","https://www.washingtonpost.com/business/capitalbusiness/read-the-latest-from-capital-business/2015/08/17/8f095cbc-44ff-11e5-8e7d-9c033e6745d8_story.html","read  latest  capital business",6,FALSE
"This boot camp delivers one of the toughest workouts in L.A.","/health/la-he-barrys-boot-camp-gym-rat-20170326-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It"," boot camp delivers one   toughest workouts  la",11,FALSE
"Can you snack your way to a healthier brain?","/health/la-he-health-roundup-20170401-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It","can  snack  way   healthier brain",9,FALSE
"How one of the fittest guys in Hollywood was inspired by...","/health/la-he-colin-egglesfield-5q-20170329-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It"," one   fittest guys  hollywood  inspired ",11,FALSE
"They want to enlist 1 million yoga fans for the world's...","/health/la-he-health-roundup-20170325-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It"," want  enlist 1 million yoga fans   worlds",11,FALSE
"Why actor Josh Lucas will never let his son play tackle...","/health/la-he-josh-lucas-5q-20170325-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It"," actor josh lucas will never let  son play tackle",11,FALSE
"This workout takes less than an hour, but you'll feel...","/health/la-he-xo-fitness-gym-rat-20170325-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It"," workout takes less   hour  youll feel",10,FALSE
"Three workouts that promise spiritual fitness — and...","/health/la-he-fitness-events-20170316-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It","three workouts  promise spiritual fitness — ",8,FALSE
"Norovirus outbreak continues at Santa Monica schools","/local/california/la-me-ln-santa-monica-norovirus-20170317-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It","norovirus outbreak continues  santa monica schools",7,FALSE
"14 last-minute tips for running the L.A. Marathon","/health/la-he-last-minute-marathon-tips-20170313-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It","14 lastminute tips  running  la marathon",8,FALSE
"First person: For long-suffering Northwestern basketball...","/sports/ucla/la-sp-northwestern-ncaa-basketball-20170315-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It","first person  longsuffering northwestern basketball",6,FALSE
"Edye Russell lost nearly everything; now she's living in a car with a dead battery and no gas","/visuals/photography/la-me-lopez-carslbad-senior-center-unfurled-gallery-20170331-htmlstory.html#nt=oft03a-27la1","edye russell lost nearly everything now shes living   car   dead battery   gas",18,FALSE
" National Collegiate Athletic Association »
","/news/section?cf=all&hl=en&pz=1&ned=us&q=National+Collegiate+Athletic+Association&ict=clu_bl"," national collegiate athletic association��",5,FALSE
"L.A. might start citing motorists again for parking on...","/local/lanow/la-me-ln-parking-loophole-parkways-20170326-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It","la might start citing motorists   parking ",9,FALSE
